"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Tuvalu","2.4","Industries","Agriculture, forestry and fishing","A","2021","100","Australian Dollar","1993","7100000",""
"Tuvalu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2021","100","Australian Dollar","1993","4000000",""
"Tuvalu","2.4","Industries","Fishing and aquaculture","03","2021","100","Australian Dollar","1993","3100000",""
"Tuvalu","2.4","Industries","Manufacturing","C","2021","100","Australian Dollar","1993","0",""
"Tuvalu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2021","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Construction","F","2021","100","Australian Dollar","1993","10700000",""
"Tuvalu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2021","100","Australian Dollar","1993","9500000",""
"Tuvalu","2.4","Industries","Transportation and storage","H","2021","100","Australian Dollar","1993","2800000",""
"Tuvalu","2.4","Industries","Accommodation and food service activities","I","2021","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Information and communication","J","2021","100","Australian Dollar","1993","900000",""
"Tuvalu","2.4","Industries","Financial and insurance activities","K","2021","100","Australian Dollar","1993","7600000",""
"Tuvalu","2.4","Industries","Real estate activities","L","2021","100","Australian Dollar","1993","6100000",""
"Tuvalu","2.4","Industries","Professional, scientific and technical activities","M","2021","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Public administration and defence; compulsory social security","O","2021","100","Australian Dollar","1993","18000000",""
"Tuvalu","2.4","Industries","Education","P","2021","100","Australian Dollar","1993","6100000",""
"Tuvalu","2.4","Industries","Human health and social work activities","Q","2021","100","Australian Dollar","1993","4500000",""
"Tuvalu","2.4","Industries","Arts, entertainment and recreation","R","2021","100","Australian Dollar","1993","2500000",""
"Tuvalu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2021","100","Australian Dollar","1993","78800000",""
"Tuvalu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2021","100","Australian Dollar","1993","400000",""
"Tuvalu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2021","100","Australian Dollar","1993","4900000",""
"Tuvalu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2021","100","Australian Dollar","1993","83100000",""
"Tuvalu","2.4","Industries","Agriculture, forestry and fishing","A","2022","100","Australian Dollar","1993","8000000",""
"Tuvalu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2022","100","Australian Dollar","1993","4800000",""
"Tuvalu","2.4","Industries","Fishing and aquaculture","03","2022","100","Australian Dollar","1993","3200000",""
"Tuvalu","2.4","Industries","Manufacturing","C","2022","100","Australian Dollar","1993","100000",""
"Tuvalu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2022","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Construction","F","2022","100","Australian Dollar","1993","11200000",""
"Tuvalu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2022","100","Australian Dollar","1993","10200000",""
"Tuvalu","2.4","Industries","Transportation and storage","H","2022","100","Australian Dollar","1993","3500000",""
"Tuvalu","2.4","Industries","Accommodation and food service activities","I","2022","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Information and communication","J","2022","100","Australian Dollar","1993","1200000",""
"Tuvalu","2.4","Industries","Financial and insurance activities","K","2022","100","Australian Dollar","1993","8100000",""
"Tuvalu","2.4","Industries","Real estate activities","L","2022","100","Australian Dollar","1993","6200000",""
"Tuvalu","2.4","Industries","Professional, scientific and technical activities","M","2022","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Public administration and defence; compulsory social security","O","2022","100","Australian Dollar","1993","20000000",""
"Tuvalu","2.4","Industries","Education","P","2022","100","Australian Dollar","1993","6100000",""
"Tuvalu","2.4","Industries","Human health and social work activities","Q","2022","100","Australian Dollar","1993","5300000",""
"Tuvalu","2.4","Industries","Arts, entertainment and recreation","R","2022","100","Australian Dollar","1993","2700000",""
"Tuvalu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2022","100","Australian Dollar","1993","85600000",""
"Tuvalu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2022","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2022","100","Australian Dollar","1993","7200000",""
"Tuvalu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2022","100","Australian Dollar","1993","91600000",""
"Vanuatu","2.4","Industries","Agriculture, forestry and fishing","A","2003","300","vatu","1993","8772000000",""
"Vanuatu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2003","300","vatu","1993","7946000000",""
"Vanuatu","2.4","Industries","Forestry and logging","02","2003","300","vatu","1993","471000000",""
"Vanuatu","2.4","Industries","Fishing and aquaculture","03","2003","300","vatu","1993","355000000",""
"Vanuatu","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2003","300","vatu","1993","2260000000",""
"Vanuatu","2.4","Industries","Manufacturing","C","2003","300","vatu","1993","1577000000",""
"Vanuatu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2003","300","vatu","1993","683000000","3"
"Vanuatu","2.4","Industries","Construction","F","2003","300","vatu","1993","888000000",""
"Vanuatu","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2003","300","vatu","1993","9531000000",""
"Vanuatu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2003","300","vatu","1993","5753000000",""
"Vanuatu","2.4","Industries","Transportation and storage","H","2003","300","vatu","1993","2122000000",""
"Vanuatu","2.4","Industries","Accommodation and food service activities","I","2003","300","vatu","1993","1656000000",""
"Vanuatu","2.4","Industries","Information and communication","J","2003","300","vatu","1993","1442000000",""
"Vanuatu","2.4","Industries","Financial and insurance activities","K","2003","300","vatu","1993","3011000000",""
"Vanuatu","2.4","Industries","Real estate activities","L","2003","300","vatu","1993","3094000000",""
"Vanuatu","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2003","300","vatu","1993","1038000000",""
"Vanuatu","2.4","Industries","Professional, scientific and technical activities","M","2003","300","vatu","1993","1038000000","14"
"Vanuatu","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2003","300","vatu","1993","5575000000","33,34"
"Vanuatu","2.4","Industries","Public administration and defence; compulsory social security","O","2003","300","vatu","1993","4640000000",""
"Vanuatu","2.4","Industries","Education","P","2003","300","vatu","1993","935000000","35"
"Vanuatu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2003","300","vatu","1993","35611000000",""
"Vanuatu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2003","300","vatu","1993","1536000000",""
"Vanuatu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2003","300","vatu","1993","4349000000",""
"Vanuatu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2003","300","vatu","1993","38423000000",""
"Vanuatu","2.4","Industries","Agriculture, forestry and fishing","A","2004","300","vatu","1993","9629000000",""
"Vanuatu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2004","300","vatu","1993","8859000000",""
"Vanuatu","2.4","Industries","Forestry and logging","02","2004","300","vatu","1993","411000000",""
"Vanuatu","2.4","Industries","Fishing and aquaculture","03","2004","300","vatu","1993","359000000",""
"Vanuatu","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2004","300","vatu","1993","2321000000",""
"Vanuatu","2.4","Industries","Manufacturing","C","2004","300","vatu","1993","1646000000",""
"Vanuatu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2004","300","vatu","1993","675000000","3"
"Vanuatu","2.4","Industries","Construction","F","2004","300","vatu","1993","779000000",""
"Vanuatu","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2004","300","vatu","1993","10312000000",""
"Vanuatu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2004","300","vatu","1993","5907000000",""
"Vanuatu","2.4","Industries","Transportation and storage","H","2004","300","vatu","1993","2477000000",""
"Vanuatu","2.4","Industries","Accommodation and food service activities","I","2004","300","vatu","1993","1928000000",""
"Vanuatu","2.4","Industries","Information and communication","J","2004","300","vatu","1993","1585000000",""
"Vanuatu","2.4","Industries","Financial and insurance activities","K","2004","300","vatu","1993","3192000000",""
"Vanuatu","2.4","Industries","Real estate activities","L","2004","300","vatu","1993","3256000000",""
"Vanuatu","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2004","300","vatu","1993","1130000000",""
"Vanuatu","2.4","Industries","Professional, scientific and technical activities","M","2004","300","vatu","1993","1130000000","14"
"Vanuatu","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2004","300","vatu","1993","5480000000","33,34"
"Vanuatu","2.4","Industries","Public administration and defence; compulsory social security","O","2004","300","vatu","1993","4658000000",""
"Vanuatu","2.4","Industries","Education","P","2004","300","vatu","1993","822000000","35"
"Vanuatu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2004","300","vatu","1993","37684000000",""
"Vanuatu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2004","300","vatu","1993","1556000000",""
"Vanuatu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2004","300","vatu","1993","4675000000",""
"Vanuatu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2004","300","vatu","1993","40803000000",""
"Vanuatu","2.4","Industries","Agriculture, forestry and fishing","A","2005","300","vatu","1993","9611000000",""
"Vanuatu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2005","300","vatu","1993","8524000000",""
"Vanuatu","2.4","Industries","Forestry and logging","02","2005","300","vatu","1993","698000000",""
"Vanuatu","2.4","Industries","Fishing and aquaculture","03","2005","300","vatu","1993","389000000",""
"Vanuatu","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2005","300","vatu","1993","2449000000",""
"Vanuatu","2.4","Industries","Manufacturing","C","2005","300","vatu","1993","1639000000",""
"Vanuatu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2005","300","vatu","1993","810000000","3"
"Vanuatu","2.4","Industries","Construction","F","2005","300","vatu","1993","937000000",""
"Vanuatu","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2005","300","vatu","1993","10885000000",""
